n_features,ultima_feature,tratamento,modelo,transform,rmse,mae,mape,mdape,r2,status
25,tem_elevador,robust_median_ohe,KNeighbors,yeojohnson,849796.4242260045,358432.5565779085,23.72137233662767,14.858611825192803,0.7408550174962574,
25,tem_elevador,quantile_median_ord,RandomForest,yeojohnson,779491.0329367776,326324.3780156578,23.743059437122966,14.262844539924608,0.7819604620784864,
25,tem_elevador,power_median_ohe,DecisionTree,yeojohnson,944132.2977469357,348667.97583241184,22.874712819706662,11.186440677966102,0.6801261664796305,
25,tem_elevador,quantile_median_ord,DecisionTree,yeojohnson,956644.7288163436,351300.296624449,22.921803985302464,11.224489795918368,0.6715915132867246,
25,tem_elevador,minmax_mean_ohe,RandomForest,yeojohnson,761911.0653312829,325560.14332873415,23.34677262808259,14.30952469480021,0.7916845084721809,
25,tem_elevador,quantile_median_ord,RandomForest,sqrt,770659.8787723976,326257.9173507668,23.431766341982645,14.422185004207385,0.7868729834439766,
25,tem_elevador,raw_zero_ord,GradientBoosting,none,744530.3681130115,349987.3839181808,25.628724817427727,17.346039303923334,0.8010802800918322,
25,tem_elevador,power_median_ohe,GradientBoosting,none,749025.729140744,347505.05216039304,25.247407309453866,17.149074589997582,0.7986709343757984,
25,tem_elevador,std_median_ohe,DecisionTree,sqrt,949751.447158317,350257.4208101288,23.02031174637702,11.293260473588344,0.6763072786482491,
25,tem_elevador,quantile_median_ord,MLP,yeojohnson,,,,,,timeout
25,tem_elevador,std_median_ohe,GradientBoosting,yeojohnson,749025.729140744,347505.05216039304,25.247407309453866,17.149074589997582,0.7986709343757984,
25,tem_elevador,quantile_median_ord,KNeighbors,yeojohnson,848371.7204820162,354869.41736883664,24.05704489403409,14.440677966101696,0.7417232144573018,
